ID,Mode,Proficiency,L1,Verb,Native_COLL,Native,Textbook,Reliability,Accessibility,Functions,Semantics,Textbook_COLL
DBL_BF,S,NNS3,FR,说,Attracted,105.53,385.55,No,1,Target,Communication,Attracted
JZHX_KR,W,NNS3,KR,说,Attracted,105.53,385.55,No,1,Target,Communication,Attracted
WCG_TH,W,NNS3,TH,负,Attracted,6.59,7.41,Yes,3,Scope,Functional,Attracted
CLB_TH,W,NNS3,TH,过分,Repelled,0.04,0.00,Yes,5,Recipient,Manner,Repelled
LDYU_KR,W,NNS3,KR,过奖,Attracted,0.01,0.00,Yes,5,Target,Communication,Repelled
JYS_KR,W,NNS3,KR,这样,Repelled,0.09,1.85,Yes,1,Recipient,Manner,Repelled
WLN_KZ,W,NNS3,TK,进行,Attracted,55.76,37.07,Yes,5,Scope,Functional,Attracted
DFH_TH,W,NNS3,TH,进行,Attracted,55.76,37.07,Yes,5,Scope,Functional,Attracted
NE_KZ,S,NNS3,TK,适应,Repelled,0.18,1.85,Yes,3,Stimulus,Psych,Attracted
XMX_KR,W,NNS3,KR,造成,Attracted,5.65,7.41,Yes,4,Concerned,Functional,Attracted
LWC_TH,W,NNS3,TH,道歉,Attracted,0.22,0.00,No,3,Target,Communication,Repelled
YYQH_JP,S,NNS3,JP,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
LRY_KR,S,NNS3,KR,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
RHF_VN,W,NNS3,VN,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
ABR_UZ,W,NNS3,TK,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
WJL_VE,W,NNS3,ES,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
JBY_KR,W,NNS3,KR,合适,Repelled,0.08,0.00,No,3,Concerned,Attribute,Repelled
QYX_KR,W,NNS3,KR,好,Repelled,1.20,5.56,Yes,1,Recipient,Manner,Repelled
BL_CL,S,NNS3,ES,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
JJB_KR,S,NNS3,KR,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
NSJ_RU,S,NNS3,RU,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
JMT_KR,W,NNS3,KR,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
XMX_KR,W,NNS3,KR,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
FLS_RU,W,NNS3,RU,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
HPL_TH,W,NNS3,TH,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
LXQ_ID,W,NNS3,Other,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
SHL_TH,W,NNS3,TH,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
HSHU_ID,W,NNS3,Other,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
SNME_KR,W,NNS3,KR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
WPY_VN,W,NNS3,VN,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
YK_TR,W,NNS3,TK,没用,Attracted,0.17,1.85,No,1,Concerned,Attribute,Attracted
TLL_UA,W,NNS3,Other,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
LJ_RU,W,NNS3,RU,简单,Repelled,0.01,0.00,Yes,2,Concerned,Attribute,Repelled
ZSYA_TH,W,NNS3,TH,重要,Repelled,0.72,9.27,Yes,2,Concerned,Attribute,Attracted
WHY_TH,W,NNS3,TH,重要,Repelled,0.72,9.27,Yes,2,Concerned,Attribute,Attracted
LHL_ID,W,NNS3,Other,一无所知,Attracted,0.45,0.00,No,6,Theme,Psych,Repelled
LHL_ID,S,NNS3,Other,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
CAMLG_TH,S,NNS3,TH,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
PWL_AU,W,NNS3,EN,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
KELA_PE,W,NNS3,ES,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
ZHX_VE,W,NNS3,ES,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
JBLU_KR,W,NNS3,KR,了解,Attracted,3.19,12.98,Yes,2,Theme,Psych,Attracted
CQH_VN,W,NNS3,VN,产生,Attracted,4.05,9.27,Yes,4,Concerned,Functional,Attracted
YENY_KZ,W,NNS3,TK,产生,Attracted,4.05,9.27,Yes,4,Concerned,Functional,Attracted
JXX_KR,W,NNS3,KR,产生,Attracted,4.05,9.27,Yes,4,Concerned,Functional,Attracted
JMZJ_KR,W,NNS3,KR,产生,Attracted,4.05,9.27,Yes,4,Concerned,Functional,Attracted
DFH_TH,W,NNS3,TH,产生,Attracted,9.09,20.39,Yes,4,Stimulus,Psych,Attracted
ANA_RU,W,NNS3,RU,充满,Attracted,4.30,7.41,Yes,4,Theme,Functional,Attracted
TMEW_UZ,W,NNS3,TK,充满,Attracted,4.30,7.41,Yes,4,Theme,Functional,Attracted
ALFA_YE,W,NNS3,AR,充满,Attracted,4.30,7.41,Yes,4,Theme,Functional,Attracted
YLN_RU,W,NNS3,RU,失去,Attracted,1.50,3.71,Yes,4,Stimulus,Functional,Attracted
JZHX_KR,S,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
AYD_KG,S,NNS3,TK,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
DJM_KR,S,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
BL_CL,S,NNS3,ES,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
DL_TG,S,NNS3,EN,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
NE_KZ,S,NNS3,TK,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
DFH_TH,S,NNS3,TH,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
HTYJ_JP,S,NNS3,JP,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
XLNS_JP,S,NNS3,JP,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
GQ_TJ,S,NNS3,Other,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
GQ_TJ,S,NNS3,Other,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
QSQ_KR,W,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
QSQ_KR,W,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
JZHX_KR,W,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
ZYJA_TH,W,NNS3,TH,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
JCXI_KR,W,NNS3,KR,好,Repelled,0.02,0.00,Yes,1,Concerned,Attribute,Repelled
LQQ_TH,W,NNS3,TH,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
DLY_RU,W,NNS3,RU,存在,Attracted,0.69,0.00,Yes,4,Theme,Functional,Repelled
HPL_TH,W,NNS3,TH,实行,Attracted,5.76,0.00,Yes,5,Scope,Functional,Repelled
QJY_KR,S,NNS3,KR,容易,Repelled,0.02,0.00,Yes,2,Concerned,Attribute,Repelled
HH_SD,S,NNS3,AR,影响,Attracted,1.22,11.12,Yes,2,Concerned,Functional,Attracted
LWP_TH,W,NNS3,TH,影响,Attracted,1.22,11.12,Yes,2,Concerned,Functional,Attracted
LK_FR,W,NNS3,FR,影响,Attracted,1.22,11.12,Yes,2,Concerned,Functional,Attracted
ZCY_KR,W,NNS3,KR,影响,Attracted,1.22,11.12,Yes,2,Concerned,Functional,Attracted
ZCY_KR,W,NNS3,KR,亲切,Attracted,0.08,1.85,Yes,2,Recipient,Manner,Attracted
QAL_KZ,W,NNS3,TK,念念不忘,Attracted,0.05,0.00,Yes,6,Stimulus,Psych,Repelled
JBLU_KR,W,NNS3,KR,想,Repelled,0.40,0.00,No,1,Theme,Psych,Repelled
GSJ_TH,S,NNS3,TH,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
GSJ_TH,S,NNS3,TH,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
YYQH_JP,S,NNS3,JP,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
MQH_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
WLN_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
YENY_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
ZZ_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
XIW_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
ZJM_IR,W,NNS3,Other,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
DAJM_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
FSHY_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
MQH_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
CGL_MG,W,NNS3,Other,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
DLST_UZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
DLST_UZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
HANL_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
QS_US,W,NNS3,EN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
WHY_TH,W,NNS3,TH,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
YLYA_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
LUJ_PA,W,NNS3,ES,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
FSHY_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
LUJ_PA,W,NNS3,ES,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
RYQ_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
RYQ_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
ZLB_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
LYN_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
HSHU_ID,W,NNS3,Other,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
HSHU_ID,W,NNS3,Other,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
JMZJ_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
MCWX_JP,W,NNS3,JP,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
CRHU_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
TMEH_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
YTQZ_JP,W,NNS3,JP,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
KELA_PE,W,NNS3,ES,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
DOJM_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
FSHY_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
WLN_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
HSMH_JP,W,NNS3,JP,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
QAL_KZ,W,NNS3,TK,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
WPY_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
WWY_VN,W,NNS3,VN,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
ZJM_IR,W,NNS3,Other,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
JBLU_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
JBLU_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
LMHU_BR,W,NNS3,PT,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
LK_FR,W,NNS3,FR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
GB_MX,W,NNS3,ES,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
GB_MX,W,NNS3,ES,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
YLN_RU,W,NNS3,RU,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
JBLU_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
JML_KR,W,NNS3,KR,感,Attracted,1.84,53.75,Yes,2,Stimulus,Psych,Attracted
MQH_VN,W,NNS3,VN,感到,Attracted,11.04,5.56,Yes,2,Stimulus,Psych,Repelled
YLN_RU,W,NNS3,RU,感到,Attracted,11.04,5.56,Yes,2,Stimulus,Psych,Repelled
PWL_AU,W,NNS3,EN,感到,Attracted,11.04,5.56,Yes,2,Stimulus,Psych,Repelled
HJQ_TH,W,NNS3,TH,感到,Attracted,11.04,5.56,Yes,2,Stimulus,Psych,Repelled
YLN_RU,W,NNS3,RU,感到,Attracted,11.04,5.56,Yes,2,Stimulus,Psych,Repelled
KME_UZ,W,NNS3,TK,打折,Repelled,0.00,0.00,No,6,Scope,Social,Repelled
FZLD_UZ,W,NNS3,TK,提出,Attracted,5.05,0.00,No,6,Theme,Communication,Repelled
KJ_RU,W,NNS3,RU,敏感,Attracted,0.27,1.85,Yes,4,Stimulus,Psych,Attracted
MLT_TJ,W,NNS3,Other,是,Attracted,6.62,18.54,Yes,1,Concerned,Functional,Repelled
LY_SK,W,NNS3,Other,是,Attracted,6.62,18.54,Yes,1,Scope,Functional,Repelled
AYD_KG,S,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
DJM_KR,S,NNS3,KR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
DBL_BF,S,NNS3,FR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
BAOLUO_CL,S,NNS3,ES,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
HH_SD,S,NNS3,AR,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
LDYU_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
AM_GN,W,NNS3,EN,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
CYJ_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
HJY_JP,W,NNS3,JP,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
LHL_ID,W,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ADY_SE,W,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
YLYA_RU,W,NNS3,RU,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
CLY_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
KLN_RU,W,NNS3,RU,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
FZLD_UZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
AJX_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
CGL_MG,W,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
LDYU_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
JXY_KR,S,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
TLL_UA,S,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ADY_SE,S,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
CGL_MG,S,NNS3,Other,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
YLN_RU,W,NNS3,RU,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
NG_KZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
SSH_KZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
JDHN_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
MCWX_JP,W,NNS3,JP,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
MYS_BR,W,NNS3,PT,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZEH_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
KLN_RU,W,NNS3,RU,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZZ_KZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
RJF_VN,W,NNS3,VN,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZHX_VE,W,NNS3,ES,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZHX_VE,W,NNS3,ES,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZYK_VE,W,NNS3,ES,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
YESE_KZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
HSMH_JP,W,NNS3,JP,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
HH_SD,S,NNS3,AR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
FZLD_UZ,W,NNS3,TK,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
ASL_KZ,W,NNS3,TK,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
JBLU_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
LSJ_KR,S,NNS3,KR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
KAL_PE,S,NNS3,ES,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
HH_SD,S,NNS3,AR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
ALU_KG,W,NNS3,TK,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
XEY_MM,W,NNS3,Other,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
HJQ_TH,W,NNS3,TH,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
ZCY_KR,S,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ZCY_KR,S,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
LHL_ID,W,NNS3,Other,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
YAL_KZ,W,NNS3,TK,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
LJ_RU,S,NNS3,RU,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
ZSD_RU,W,NNS3,RU,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
ZSY_TH,W,NNS3,TH,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
DBL_BF,W,NNS3,FR,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
GB_MX,W,NNS3,ES,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
DBL_BF,S,NNS3,FR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
ALX_KZ,W,NNS3,TK,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
JIN_RU,W,NNS3,RU,有,Attracted,19.49,87.12,Yes,1,Concerned,Functional,Attracted
PWL_AU,W,NNS3,EN,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
SXX_KR,W,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
YAL_KZ,W,NNS3,TK,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
JBLU_KR,W,NNS3,KR,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
WGT_LT,S,NNS3,Other,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
BJDG_JP,S,NNS3,JP,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
JML_KR,S,NNS3,KR,有,Attracted,4.49,77.85,Yes,1,Stimulus,Functional,Attracted
LYN_RU,W,NNS3,RU,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
DLY_RU,W,NNS3,RU,有,Attracted,39.77,61.17,Yes,1,Theme,Functional,Attracted
JXY_KR,S,NNS3,KR,满意,Attracted,2.71,25.95,Yes,2,Stimulus,Psych,Attracted
WGT_LT,S,NNS3,Other,满意,Attracted,2.71,25.95,Yes,2,Stimulus,Psych,Attracted
YESE_KZ,W,NNS3,TK,满意,Attracted,2.71,25.95,Yes,2,Stimulus,Psych,Attracted
ASL_KZ,W,NNS3,TK,满意,Attracted,2.71,25.95,Yes,2,Stimulus,Psych,Attracted
SNME_KR,W,NNS3,KR,满足,Attracted,0.12,0.00,Yes,4,Stimulus,Psych,Repelled
WSNA_KR,W,NNS3,KR,烂熟于心,Repelled,0,0,Yes,6,Theme,Psych,Repelled
LJW_VE,W,NNS3,ES,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
HPL_TH,W,NNS3,TH,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
ZXLI_TH,W,NNS3,TH,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
FSHY_VN,W,NNS3,VN,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
XMX_KR,W,NNS3,KR,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
MLK_KG,W,NNS3,TK,熟悉,Attracted,1.98,5.56,Yes,3,Theme,Psych,Attracted
LYL_KR,S,NNS3,KR,理解,Attracted,0.65,16.68,No,3,Theme,Psych,Repelled
LY_SK,W,NNS3,Other,理解,Attracted,0.65,16.68,No,3,Theme,Psych,Repelled
WHY_TH,W,NNS3,TH,理解,Attracted,0.65,16.68,No,3,Theme,Psych,Repelled
FSHY_VN,W,NNS3,VN,留下,Attracted,0.33,0.00,No,6,Stimulus,Functional,Repelled
QYX_KR,S,NNS3,KR,相信,Repelled,0.21,0.00,No,2,Theme,Psych,Repelled
QYX_KR,S,NNS3,KR,相信,Repelled,0.21,0.00,No,2,Theme,Psych,Repelled
FZLD_UZ,W,NNS3,TK,知道,Repelled,0.82,1.85,No,1,Theme,Psych,Repelled
AJX_KR,W,NNS3,KR,知道,Repelled,0.82,1.85,No,1,Theme,Psych,Repelled
AJ_KZ,W,NNS3,TK,糊涂,Repelled,0.01,0.00,No,4,Theme,Psych,Repelled
WHY_TH,W,NNS3,TH,自豪,Repelled,0.03,0.00,Yes,4,Stimulus,Psych,Repelled
YLN_RU,W,NNS3,RU,茫然,Repelled,0.02,0.00,No,6,Stimulus,Psych,Repelled
XEY_MM,W,NNS3,Other,表示,Attracted,10.69,7.41,No,3,Theme,Communication,Attracted
PWL_AU,W,NNS3,EN,觉得,Repelled,0.64,0.00,No,1,Stimulus,Psych,Repelled
MCWX_JP,W,NNS3,JP,负,Attracted,6.59,7.41,Yes,3,Scope,Functional,Attracted
ZXW_KR,W,NNS3,KR,负,Attracted,6.59,7.41,Yes,3,Scope,Functional,Attracted
CFX_TH,W,NNS3,TH,负,Attracted,6.59,7.41,Yes,3,Scope,Functional,Attracted
ZCS_TH,W,NNS3,TH,负,Attracted,6.59,7.41,Yes,3,Scope,Functional,Attracted
CAMLG_TH,W,NNS3,TH,赞同,Attracted,0.10,0.00,Yes,4,Theme,Psych,Repelled
JXZI_KR,W,NNS3,KR,重要,Repelled,0.72,9.27,Yes,2,Concerned,Attribute,Attracted
FSHY_VN,W,NNS3,VN,陌生,Attracted,0.23,0.00,Yes,4,Theme,Psych,Repelled
CSXQ_VN,W,NNS3,VN,陌生,Attracted,0.23,0.00,Yes,4,Theme,Psych,Repelled
QAL_KZ,W,NNS3,TK,难,Repelled,0.02,0.00,No,2,Concerned,Attribute,Repelled
DLY_RU,W,NNS3,RU,忘怀,Attracted,0.08,0.00,Yes,6,Stimulus,Psych,Repelled
DLY_RU,W,NNS3,RU,忘怀,Attracted,0.08,0.00,Yes,6,Stimulus,Psych,Repelled
ZSYA_TH,W,NNS3,TH,骄傲,Repelled,0.02,0.00,Yes,3,Stimulus,Psych,Repelled